OBJECTID,GEOID,TRACTCE,HUD_QCT,spa,sup_dist,Shape__Area,Shape__Length
1447,06037141400,141400,No,SPA 2 - San Fernando,District 3,21498785.0947266,19413.1080898311
1448,06037143100,143100,No,SPA 2 - San Fernando,District 5,19131601.6142578,18918.1044381835
1449,06037535001,535001,Yes,SPA 6 - South,District 2,4841546.92578125,8859.37987432185
1450,06037603005,603005,No,SPA 8 - South Bay,District 2,7004871.66503906,10585.9302947952
1451,06037604001,604001,No,SPA 8 - South Bay,District 2,7094128.81933594,10693.2112934196
1452,06037104203,104203,Yes,SPA 2 - San Fernando,District 3,7619861.41992188,11052.5277601147
1453,06037102107,102107,No,SPA 2 - San Fernando,District 5,139083341.111328,63679.4342694719
1454,06037620904,620904,No,SPA 8 - South Bay,District 2,10788495.7802734,14432.6021451729
1455,06037650003,650003,No,SPA 8 - South Bay,District 4,5425884.96777344,9574.98095903663
1456,06037203800,203800,Yes,SPA 4 - Metro,District 1,5246195.37988281,9451.84756925027
1457,06037207710,207710,No,SPA 4 - Metro,District 1,11853160.4931641,17223.2413652455
1458,06037207900,207900,No,SPA 4 - Metro,District 1,9720577.04492188,12841.373670794
1459,06037208000,208000,Yes,SPA 4 - Metro,District 1,10453410.7646484,14241.0239479276
1460,06037208610,208610,No,SPA 4 - Metro,District 1,3768762.34960938,8269.48766223732
1461,06037208620,208620,Yes,SPA 4 - Metro,District 1,3491004.90917969,8197.49640207984
1462,06037208903,208903,Yes,SPA 4 - Metro,District 1,1714528.61816406,7038.48088478603
1463,06037209102,209102,Yes,SPA 4 - Metro,District 1,3281305.18554688,8364.69725949768
1464,06037209200,209200,Yes,SPA 4 - Metro,District 1,4426071.55078125,8750.64330322986
1465,06037209300,209300,Yes,SPA 4 - Metro,District 1,3297115.69921875,7931.22236885673
1466,06037209510,209510,Yes,SPA 4 - Metro,District 1,1964228.79589844,5807.66354350172
1467,06037210010,210010,Yes,SPA 4 - Metro,District 1,4402120.02636719,8907.43026384884
1468,06037190301,190301,No,SPA 4 - Metro,District 3,4341601.24511719,12081.6534989536
1469,06037190510,190510,Yes,SPA 4 - Metro,District 3,3427014.7734375,7981.11783118573
1470,06037190520,190520,Yes,SPA 4 - Metro,District 1,2625881.61425781,6612.05771196989
1471,06037190700,190700,No,SPA 4 - Metro,District 3,6915637.92675781,12502.8124523549
1472,06037190902,190902,Yes,SPA 4 - Metro,District 3,5241761.85253906,9257.05688477667
1473,06037191000,191000,No,SPA 4 - Metro,District 3,6982458.85546875,11184.1563778784
1474,06037191110,191110,Yes,SPA 4 - Metro,District 1,2935769.43554688,7507.32333460222
1475,06037191120,191120,No,SPA 4 - Metro,District 1,4086485.78417969,8373.03215429788
1476,06037191201,191201,No,SPA 4 - Metro,District 1,6159766.15917969,9951.820455067
1477,06037191420,191420,No,SPA 4 - Metro,District 1,2445268.43066406,6614.97353309898
1478,06037191500,191500,No,SPA 4 - Metro,District 1,6903622.40234375,10328.4442932073
1479,06037191610,191610,Yes,SPA 4 - Metro,District 3,4498406.6796875,9410.99859297722
1480,06037191620,191620,Yes,SPA 4 - Metro,District 3,2463246.37695313,7019.86987592721
1481,06037191710,191710,Yes,SPA 4 - Metro,District 3,7627398.74121094,13209.0292696478
1482,06037191820,191820,No,SPA 4 - Metro,District 3,4356427.20898438,9240.10092947083
1483,06037137402,137402,No,SPA 2 - San Fernando,District 3,33175391.2207031,30889.3711864673
1484,06037310100,310100,No,SPA 2 - San Fernando,District 5,141110672.948242,57419.7147018586
1485,06037300200,300200,No,SPA 2 - San Fernando,District 5,20482134.1035156,21642.4098094896
1486,06037300400,300400,No,SPA 2 - San Fernando,District 5,21612083.8652344,23834.2507830007
1487,06037300701,300701,No,SPA 2 - San Fernando,District 5,144319223.260742,64594.0127149585
1488,06037300902,300902,No,SPA 2 - San Fernando,District 5,47349046.6035156,36917.8270054815
1489,06037320100,320100,No,SPA 2 - San Fernando,District 3,20455152.8828125,21549.9359527101
1490,06037320300,320300,No,SPA 2 - San Fernando,District 3,18455055.7138672,18332.1407381851
1491,06037301400,301400,No,SPA 2 - San Fernando,District 5,17120237.7470703,18996.8313936453
1492,06037301501,301501,No,SPA 2 - San Fernando,District 5,6501439.56640625,14082.1247445851
1493,06037301502,301502,No,SPA 2 - San Fernando,District 5,7216552.53808594,15161.4717353305
1494,06037301601,301601,No,SPA 2 - San Fernando,District 5,24310465.5683594,26111.439695535
1495,06037301701,301701,No,SPA 2 - San Fernando,District 5,10030751.9072266,15501.1493793489
1496,06037301602,301602,No,SPA 2 - San Fernando,District 5,10724434.0419922,15495.0087817396
1497,06037301702,301702,No,SPA 2 - San Fernando,District 5,8878490.4921875,12263.7714872117
1498,06037301900,301900,No,SPA 2 - San Fernando,District 5,11812319.9628906,16953.3164494887
1499,06037302002,302002,No,SPA 2 - San Fernando,District 5,5411692.28417969,9621.42699856411
1500,06037400204,400204,No,SPA 3 - San Gabriel,District 5,80947551.8925781,38560.5746783766
1501,06037310703,310703,Yes,SPA 2 - San Fernando,District 5,10765303.5869141,16119.8362896608
1502,06037310900,310900,No,SPA 2 - San Fernando,District 5,23388464.6982422,21427.4057702173
1503,06037311000,311000,No,SPA 2 - San Fernando,District 5,14234396.6044922,15633.6222547698
1504,06037311100,311100,No,SPA 2 - San Fernando,District 5,18349521.4082031,18030.2376970442
1505,06037311200,311200,No,SPA 2 - San Fernando,District 5,10647653.0361328,14000.8341627128
1506,06037311300,311300,No,SPA 2 - San Fernando,District 5,13151296.2958984,14726.6340804065
1507,06037311400,311400,No,SPA 2 - San Fernando,District 5,10108140.6542969,15209.477868702
1508,06037311600,311600,No,SPA 2 - San Fernando,District 5,30299755.5908203,24855.8729275289
1509,06037237900,237900,No,SPA 6 - South,District 2,10546505.3662109,13264.74528853
1510,06037534700,534700,No,SPA 7 - East,District 4,5946408.25488281,9897.55153880569
1511,06037533106,533106,No,SPA 7 - East,District 4,3224820.4765625,8018.80173359201
1512,06037228600,228600,Yes,SPA 6 - South,District 2,5672241.82128906,9590.92679289131
1513,06037222600,222600,Yes,SPA 6 - South,District 2,7017410.72070313,10585.6178187577
1514,06037407101,407101,No,SPA 3 - San Gabriel,District 1,12219683.3818359,15240.2555858958
1515,06037482502,482502,No,SPA 3 - San Gabriel,District 1,6895933.97949219,10477.0143346378
1516,06037208904,208904,Yes,SPA 4 - Metro,District 1,1206663.5,4564.63611014245
1517,06037800202,800202,No,SPA 2 - San Fernando,District 3,294810947.118164,89207.9036227744
1518,06037400604,400604,No,SPA 3 - San Gabriel,District 1,51971035.3457031,45901.6953417834
1519,06037302202,302202,Yes,SPA 2 - San Fernando,District 5,5505961.77929688,10955.3687832022
1520,06037139703,139703,No,SPA 2 - San Fernando,District 3,50898928.28125,41376.8014138162
1521,06037430502,430502,No,SPA 3 - San Gabriel,District 5,31686189.4287109,25001.2979976719
1522,06037300702,300702,No,SPA 2 - San Fernando,District 5,123834629.65918,67234.2493156883
1523,06037123602,123602,No,SPA 2 - San Fernando,District 3,9985609.13769531,14187.456703584
1524,06037122410,122410,Yes,SPA 2 - San Fernando,District 3,7609550.23242188,11117.4624389555
1525,06037131300,131300,No,SPA 2 - San Fernando,District 3,12033304.5166016,14396.2257332288
1526,06037115302,115302,Yes,SPA 2 - San Fernando,District 3,9017482.49414063,12561.9484744478
1527,06037109700,109700,No,SPA 2 - San Fernando,District 3,17079329.3535156,17939.9053525616
1528,06037920026,920026,No,SPA 2 - San Fernando,District 5,135788628.520508,68875.9589039793
1529,06037910501,910501,Yes,SPA 1 - Antelope Valley,District 5,16107941.2685547,16720.8904726665
1530,06037576402,576402,Yes,SPA 8 - South Bay,District 4,3492765.79980469,7930.52748143775
1531,06037543903,543903,No,SPA 8 - South Bay,District 2,14602751.7509766,21544.623969998
1532,06037571102,571102,No,SPA 7 - East,District 4,13502735.4238281,15652.7927247301
1533,06037543701,543701,No,SPA 8 - South Bay,District 2,6840817.62890625,11169.8672346127
1534,06037241300,241300,Yes,SPA 6 - South,District 2,5620391.77246094,9957.44672090456
1535,06037228410,228410,Yes,SPA 6 - South,District 2,2989299.76464844,7107.13379027805
1536,06037531800,531800,No,SPA 7 - East,District 1,6650814.06933594,13072.888860644
1537,06037910809,910809,No,SPA 2 - San Fernando,District 5,130422506.139648,62476.4365267013
1538,06037267402,267402,No,SPA 5 - West,District 3,4615970.40136719,8843.51507536574
1539,06037204200,204200,Yes,SPA 4 - Metro,District 1,3242089.63183594,7623.77136019442
1540,06037206200,206200,Yes,SPA 4 - Metro,District 1,6229307.49414063,11677.5068813685
1541,06037209820,209820,Yes,SPA 4 - Metro,District 1,1927868.32714844,5690.53478597675
1542,06037403500,403500,No,SPA 3 - San Gabriel,District 1,52670554.2070313,37807.1493552918
1543,06037214600,214600,No,SPA 4 - Metro,District 3,6255700.50976563,10110.4671758728
1544,06037211420,211420,No,SPA 4 - Metro,District 2,4101768.10644531,8393.58481334178
1545,06037191810,191810,No,SPA 4 - Metro,District 3,4351163.39160156,9234.50026367202
1546,06037480302,480302,No,SPA 3 - San Gabriel,District 1,11306748.2568359,14875.121200477
1547,06037192620,192620,Yes,SPA 4 - Metro,District 3,2621589.80859375,7268.93645380648
1548,06037404501,404501,No,SPA 3 - San Gabriel,District 1,8666861.29199219,14072.7770950336
1549,06037124500,124500,No,SPA 2 - San Fernando,District 3,8695824.56835938,14054.8987604727
1550,06037301203,301203,No,SPA 2 - San Fernando,District 5,5892198.6328125,10515.7224837084
1551,06037127910,127910,No,SPA 2 - San Fernando,District 3,6993754.40722656,10580.3823960557
1552,06037123205,123205,No,SPA 2 - San Fernando,District 3,8155654.93847656,11532.5869292108
1553,06037108103,108103,No,SPA 2 - San Fernando,District 3,27606106.7851563,36634.5305906085
1554,06037910402,910402,Yes,SPA 1 - Antelope Valley,District 5,12321234.0791016,14458.843129151
1555,06037575101,575101,Yes,SPA 8 - South Bay,District 4,4537944.47851563,10232.9915149442
1556,06037900102,900102,Yes,SPA 1 - Antelope Valley,District 5,4742518187.69922,321488.306747289
1557,06037293201,293201,No,SPA 8 - South Bay,District 2,11527138.1621094,14001.9154907513
1558,06037570001,570001,No,SPA 7 - East,District 4,16496177.2216797,17436.4226027628
1559,06037310800,310800,No,SPA 2 - San Fernando,District 5,23086896.8369141,23538.1089694849
1560,06037311700,311700,No,SPA 2 - San Fernando,District 5,25324787.359375,20887.4954725224
1561,06037311802,311802,No,SPA 2 - San Fernando,District 5,8868053.47558594,12482.310353881
1562,06037320000,320000,No,SPA 2 - San Fernando,District 5,14503274.5292969,19335.315007258
1563,06037533403,533403,Yes,SPA 7 - East,District 4,5094304.53710938,12422.4678897632
1564,06037300502,300502,No,SPA 2 - San Fernando,District 5,17813567.0332031,21443.5239269577
1565,06037300600,300600,No,SPA 2 - San Fernando,District 5,24361381.0019531,33030.0750077901
1566,06037134305,134305,Yes,SPA 2 - San Fernando,District 3,3848663.90722656,8097.51908169156
1567,06037103200,103200,No,SPA 2 - San Fernando,District 5,79802802.9960938,52745.5802196607
1568,06037920020,920020,No,SPA 2 - San Fernando,District 5,116820912.260742,62560.3333384958
1569,06037910706,910706,No,SPA 1 - Antelope Valley,District 5,226008297.014648,74082.5029906547
1570,06037910206,910206,No,SPA 1 - Antelope Valley,District 5,543280374.899414,124219.918068307
1571,06037910601,910601,Yes,SPA 1 - Antelope Valley,District 5,28596497.7050781,26967.7939082352
1572,06037910804,910804,No,SPA 1 - Antelope Valley,District 5,701572956.572266,123756.684566994
1573,06037575102,575102,Yes,SPA 8 - South Bay,District 4,4370245.85351563,9258.17237380698
1574,06037572400,572400,No,SPA 8 - South Bay,District 4,5095393.32226563,10946.0122042839
1575,06037543201,543201,No,SPA 6 - South,District 2,10876948.3486328,13363.8531080877
1576,06037553602,553602,No,SPA 6 - South,District 4,6496278.71386719,11048.1582609568
1577,06037620001,620001,No,SPA 8 - South Bay,District 2,12739633.0439453,14713.632188744
1578,06037535604,535604,No,SPA 7 - East,District 4,4760342.70214844,9741.85222166675
1579,06037532900,532900,Yes,SPA 6 - South,District 2,8258066.06738281,11928.0202004136
1580,06037433503,433503,No,SPA 3 - San Gabriel,District 1,8537931.81933594,13311.4847575819
1581,06037400501,400501,No,SPA 3 - San Gabriel,District 5,117125567.577148,59715.5235512994
1582,06037401303,401303,No,SPA 3 - San Gabriel,District 5,63656200.2246094,42906.0885710124
1583,06037401304,401304,No,SPA 3 - San Gabriel,District 5,124694894.87207,71998.7387127808
1584,06037576302,576302,Yes,SPA 8 - South Bay,District 4,3484769.05273438,7919.6139713607
1585,06037460401,460401,No,SPA 3 - San Gabriel,District 5,57985110.1201172,89655.3998502967
1586,06037910002,910002,No,SPA 1 - Antelope Valley,District 5,782638326.75293,135966.116047641
1587,06037143902,143902,No,SPA 2 - San Fernando,District 3,27199022.8310547,34224.6936839833
1588,06037141700,141700,No,SPA 2 - San Fernando,District 3,34917648.0107422,31997.5253021009
1589,06037311500,311500,No,SPA 2 - San Fernando,District 5,16104447.5058594,16060.053323713
1590,06037123420,123420,No,SPA 2 - San Fernando,District 3,8467648.12011719,14727.1038228679
1591,06037134101,134101,No,SPA 2 - San Fernando,District 3,11471115.8408203,13966.1247067601
1592,06037301000,301000,No,SPA 2 - San Fernando,District 5,22281599.2294922,21107.76026002
1593,06037620301,620301,No,SPA 8 - South Bay,District 2,11180838.6582031,14217.5146180747
1594,06037540502,540502,Yes,SPA 6 - South,District 4,6449429.48339844,11115.6439742106
1595,06037242600,242600,Yes,SPA 6 - South,District 2,5123820.07226563,9153.0796943631
1596,06037270100,270100,No,SPA 5 - West,District 3,6156554.10449219,13366.3895237228
1597,06037401201,401201,No,SPA 3 - San Gabriel,District 5,25213219.8466797,23559.5738224747
1598,06037401202,401202,No,SPA 3 - San Gabriel,District 5,34259209.1367188,25891.5500266701
1599,06037401203,401203,No,SPA 3 - San Gabriel,District 5,20501499.7402344,18844.8639313443
1600,06037401311,401311,No,SPA 3 - San Gabriel,District 5,46024661.4169922,31455.4782966871
1601,06037401312,401312,No,SPA 3 - San Gabriel,District 5,30222497.8779297,24426.3307356976
1602,06037403401,403401,No,SPA 3 - San Gabriel,District 1,24668812.0966797,31552.8582132449
1603,06037408800,408800,Yes,SPA 3 - San Gabriel,District 1,19285663.5048828,20136.4908627041
1604,06037433601,433601,No,SPA 3 - San Gabriel,District 1,12087508.5996094,14650.2021012823
1605,06037433700,433700,No,SPA 3 - San Gabriel,District 1,34442515.9433594,26088.6376936192
1606,06037433801,433801,Yes,SPA 3 - San Gabriel,District 1,16912804.3623047,16673.3396901106
1607,06037433802,433802,No,SPA 3 - San Gabriel,District 1,70554065.625,44126.2168337483
1608,06037463101,463101,No,SPA 3 - San Gabriel,District 5,12238799.5996094,18507.5109962073
1609,06037401500,401500,No,SPA 3 - San Gabriel,District 1,40590568.7871094,38987.6740152056
1610,06037401601,401601,No,SPA 3 - San Gabriel,District 5,27956949.9853516,29206.840690784
1611,06037401602,401602,No,SPA 3 - San Gabriel,District 5,21804363.2451172,19136.2005443357
1612,06037401603,401603,No,SPA 3 - San Gabriel,District 5,20869141.984375,18770.6192103216
1613,06037401701,401701,No,SPA 3 - San Gabriel,District 5,21479331.5546875,18346.64472621
1614,06037401703,401703,No,SPA 3 - San Gabriel,District 1,12518293.2392578,15820.6507286327
1615,06037403402,403402,No,SPA 3 - San Gabriel,District 1,18699175.3876953,17632.3997692889
1616,06037403404,403404,No,SPA 3 - San Gabriel,District 1,25738899.0253906,25244.9759709484
1617,06037430002,430002,No,SPA 3 - San Gabriel,District 5,23095707.1523438,26833.8591213716
1618,06037430101,430101,No,SPA 3 - San Gabriel,District 5,21395393.5263672,20086.805464732
1619,06037430102,430102,No,SPA 3 - San Gabriel,District 5,13929990.8291016,21286.4614353419
1620,06037433902,433902,No,SPA 3 - San Gabriel,District 1,7870354.25683594,12104.6346676329
1621,06037434001,434001,No,SPA 3 - San Gabriel,District 1,11894694.1582031,16437.046638128
1622,06037460000,460000,No,SPA 3 - San Gabriel,District 5,72842914.6552734,46069.5000790895
1623,06037460100,460100,No,SPA 3 - San Gabriel,District 5,61091247.3876953,44543.9960273766
1624,06037463102,463102,No,SPA 3 - San Gabriel,District 5,27061612.6044922,35018.2752884937
1625,06037463200,463200,No,SPA 3 - San Gabriel,District 5,17525618.9785156,23326.7747672401
1626,06037463300,463300,No,SPA 3 - San Gabriel,District 5,7111160.26855469,14089.7660081545
1627,06037463400,463400,No,SPA 3 - San Gabriel,District 5,20792719.5996094,25591.0943552586
1628,06037463500,463500,No,SPA 3 - San Gabriel,District 5,18103990.4130859,17623.2696984585
1629,06037463700,463700,No,SPA 3 - San Gabriel,District 5,18684306.2236328,18113.3989799342
1630,06037277100,277100,No,SPA 5 - West,District 2,13284299.7568359,15316.174991291
1631,06037277200,277200,No,SPA 5 - West,District 2,11214606.8974609,15139.0302663948
1632,06037401800,401800,No,SPA 3 - San Gabriel,District 5,64893394.8691406,35242.6007214597
1633,06037401901,401901,No,SPA 3 - San Gabriel,District 5,18543662.9521484,18546.087361903
1634,06037401902,401902,No,SPA 3 - San Gabriel,District 5,28632192.3681641,24786.8586215067
1635,06037403405,403405,No,SPA 3 - San Gabriel,District 1,37654077.5224609,34893.4547869652
1636,06037403406,403406,No,SPA 3 - San Gabriel,District 1,13576473.7294922,15860.7923731497
1637,06037430302,430302,No,SPA 3 - San Gabriel,District 5,20870341.7587891,23536.0699649858
1638,06037430400,430400,No,SPA 3 - San Gabriel,District 5,38768884.5380859,35124.6717605131
